Date,Close,High,Low,Open,Volume,future_return,target,volatility,volatility_lag1,volatility_lag2,volatility_lag3,volatility_lag4,volatility_lag5,volatility_lag6,volatility_lag7,volatility_lag8,volatility_lag9,volatility_lag10,volatility_lag11,volatility_lag12,volatility_lag13,volatility_lag14,volatility_lag15,volatility_lag16,volatility_lag17,volatility_lag18,volatility_lag19,volatility_lag20,RSI14,ATR14,ATR50,REASON_ATR,Z-Score_ATR14,Z-Score_ATR50
2022-01-17,11.741469383239746,11.857020152705877,11.648283118293396,11.704194735070253,35675900,0.026984062392709784,1,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,0.5132867362359484,0.5713534636839182,0.6364488891413838,0.7371311047179431,0.8159263237421236,73.09160218104162,0.3102187133496887,0.30893201613292515,1.0041649850114918,0.17388776641155443,0.20630085304065712
2022-01-18,11.79365348815918,11.920386865621088,11.543914269155396,11.763833911753718,78198800,0.042983640859344474,1,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,0.5132867362359484,0.5713534636839182,0.6364488891413838,0.7371311047179431,73.72238348191517,0.3149511335722604,0.3102828277395805,1.0150453245082516,0.19829202019609204,0.21373055333650487
2022-01-19,11.737740516662598,12.006116673339532,11.719103550168043,11.890565916972967,77480200,0.03270887598896732,1,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,0.5132867362359484,0.5713534636839182,0.6364488891413838,71.78079036028106,0.31295556140077674,0.3098174336482187,1.010128957933727,0.1880012075827136,0.21117080436689234
2022-01-20,11.823472023010254,11.927840886712689,11.596098039556502,11.741468372857804,85353100,0.011034207737834922,1,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,0.5132867362359484,0.5713534636839182,72.95684831985162,0.31429751038330606,0.310255941918378,1.013026562649979,0.1949214010556742,0.2135826766135348
2022-01-21,11.84210968017578,11.883111149702655,11.752650958997078,11.767560390382837,61345400,0.027069539463808745,1,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,0.5132867362359484,73.21816060542521,0.30116627326346823,0.306660026894122,0.9820851981058799,0.12720593452778428,0.19380451451607578
2022-01-24,11.909202575683594,12.021025786994713,11.57000469562461,11.812288794101793,79117100,0.006259837677126345,1,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,0.48562776740111674,74.18519360917995,0.31187018884251355,0.3095472481836416,1.0075043169419289,0.18240413333383515,0.20968473701581852
2022-01-25,12.296859741210938,12.386317756331032,11.771288570219715,11.81601828873452,98358500,-0.035162265305185514,0,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,0.40762328968709904,78.92111507708432,0.3335244029331423,0.3156568869421951,1.0566042330456713,0.29407108413670374,0.24328881967864224
2022-01-26,12.62487506866455,12.773973664789466,12.412410493427782,12.412410493427782,98679900,-0.05668749109108295,0,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,0.3544935170379608,81.94022520832199,0.3437807972649556,0.3188860276749218,1.078067922171278,0.34696149505034973,0.26104965896893917
2022-01-27,12.6285982131958,12.911883725083772,12.363948240907003,12.766513434647246,90631000,-0.042502725221066684,0,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,0.2819930978413773,81.97178865377884,0.35836327490151365,0.3234670168049587,1.1078819671978994,0.42216075215616056,0.28624590108517567
2022-01-28,12.129124641418455,12.803792292652938,12.009846335501546,12.598782793227596,117400500,0.03749216975307035,1,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,0.1888395467946784,65.44659881312072,0.38947632363364776,0.3328765956118873,1.1700321643752691,0.5826052396613451,0.3380002316677655
2022-01-31,12.05830192565918,12.300586779473225,11.953933765571673,12.114214252511507,62450300,0.020092856353100874,1,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,0.18387678050967413,63.49205165886539,0.38641751579564093,0.33315212397768057,1.1598830923903365,0.5668315088331293,0.33951568591080183
2022-02-01,12.30058765411377,12.41986596609786,11.909205604046624,12.058302783071916,57315200,-0.015757823574183538,0,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,0.18479311665973014,67.1107545037746,0.39529200481389765,0.33670228873915165,1.1740104479068045,0.6125956785441482,0.35904221355437116
2022-02-02,12.121668815612791,12.483231957758948,12.062029666363792,12.453411672179708,36271700,0.012607695485564063,1,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,0.1984975372778538,62.207115627163404,0.39714273956970186,0.3383922887922718,1.173616399437208,0.622139590230834,0.3683375096806304
2022-02-03,11.953934669494627,12.270767420523732,11.786199809118306,12.058302837474164,51087800,0.022762497019253036,1,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,0.2060628015662135,57.933401377218615,0.4033873732722536,0.34131579524453487,1.1818596704065445,0.6543420613769264,0.384417306927171
2022-02-04,12.162670135498049,12.386316573857128,11.883110665639816,12.08066577787534,59346800,0.011339411254210896,1,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,0.20762418124654367,61.47999327375966,0.4105172686254721,0.3445535975039904,1.1914467635785395,0.6911096702268829,0.4022257861306748
2022-02-07,11.983752250671388,12.21858057556236,11.976297180084629,12.132849396678608,48868100,0.05287709769514648,1,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,0.21170899120400458,57.04082307634868,0.3985005634006335,0.34250819346346517,1.1634774612863121,0.6291416474882814,0.390975705860306
2022-02-08,11.864474296569824,11.909204013065713,11.652009742862491,11.890566334961289,62590000,0.06000665712655362,1,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,0.19554300617561948,54.22959885413488,0.39373213085836667,0.3422928797503738,1.1502784724751105,0.6045516845427064,0.3897914427476904
2022-02-09,11.909202575683594,12.1850330687904,11.797378653417836,11.8309257590021,50960500,0.07104868917456719,1,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,0.20396079095191033,55.12278563187809,0.39329800832366646,0.3432001104628176,1.145972848881925,0.6023129914402047,0.394781370476647
2022-02-10,12.091848373413086,12.263312169453862,11.905476567640005,12.039664296234813,49534600,0.029284683240028198,1,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,0.24351476383190873,58.66960672807287,0.3907649792872515,0.3434928202898384,1.1376219711303572,0.589250608866182,0.3963913257640454
2022-02-11,12.583871841430664,12.639784165824212,12.162670972794643,12.21485505054357,88013400,0.007108902015938279,1,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,0.33011121741632193,66.37848932111842,0.40199146593895685,0.3475816797322642,1.1565381301126212,0.6471436142358653,0.4188807684512387
2022-02-14,12.30058765411377,12.65096751782833,12.233493425884015,12.621148650787124,55687000,0.050605899271528365,1,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,0.3924218752985262,59.497628860294036,0.40309736779648236,0.3489795279765053,1.1550745401421385,0.6528465544488073,0.4265691784875598
2022-02-15,12.106757164001465,12.181306446749277,11.886837561945535,12.173851376283569,65689000,0.05418730658995319,1,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,0.45247881695975156,55.27549073068706,0.40385827668017893,0.3502749392603398,1.1529750816115727,0.6567704269350401,0.43369416731008004
2022-02-16,12.274495124816896,12.561508995978064,12.214855971193115,12.237221187018129,65811600,0.03947752503138702,1,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,0.48719093455802187,58.0498352943044,0.4074935306299233,0.35236447711466495,1.1564546289304822,0.6755167883713441,0.4451869912819617
2022-02-17,12.226036071777344,12.40868175273814,12.132849819062717,12.244673037938394,43255200,-0.03048769072650037,0,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,0.5195843707707275,56.95072241038178,0.39808913084745895,0.3508338262458801,1.134694265679103,0.6270199626059875,0.4367681435635826
2022-02-18,12.30058765411377,12.334134768228648,12.028483916030712,12.140307155777093,60304700,-0.016363726722251615,0,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,0.5424644306222574,58.26008372775711,0.3914863966582072,0.34993016676492117,1.1187557799816756,0.5929708306084114,0.43179785823293604
2022-02-21,12.61741828918457,12.673330610642342,12.300585592682271,12.319222559198396,51263800,-0.03810920097031656,0,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,0.5642075902999801,63.36042309267946,0.3901477267511975,0.3503864637888242,1.1134783077303385,0.5860675467477412,0.43430757173908585
2022-02-22,12.576421737670898,12.926801659847028,12.378865845183084,12.755339235499765,80206700,-0.0011859864927967756,0,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,0.6161142350180736,62.2996128829238,0.40141830445925086,0.3543374508063266,1.1328701031905817,0.6441879218940164,0.45603869195466595
2022-02-23,12.755335807800291,12.896977900158126,12.598782150576511,12.74042566484384,86530100,-0.050555295990508786,0,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,0.6853123174322595,65.04973481580927,0.3956424371755349,0.35366182503994464,1.1187026960878481,0.6144027962313984,0.45232263197143896
2022-02-24,12.44595432281494,13.154170334693596,12.181305735330191,12.971524673723891,139674100,-0.04552236924648789,0,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,0.7312908946021658,57.26995210455705,0.4368725916175256,0.36604588052641385,1.1934913486507628,0.8270194078710211,0.5204371049729217
2022-02-25,12.67332935333252,12.67332935333252,12.26331044301782,12.468319898175167,86189100,-0.0852940288957389,0,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,0.7265003456805313,60.96491592299943,0.4349544715244666,0.36692534112217956,1.1854031945415144,0.8171280019225452,0.5252742921989966
2022-03-02,12.923069953918455,13.154172904275056,12.81870179692483,13.142989586090383,58071800,-0.11075845515190552,0,0.30018628881360343,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,0.7240186819252719,64.58709130787489,0.43823226291147155,0.36920370531858665,1.1869660477359512,0.8340309921683631,0.5378056941063343
2022-03-03,12.762789726257324,13.019983270427952,12.732969443038453,12.978981091956683,69237400,-0.1235398092545219,0,0.3168651340767435,0.30018628881360343,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,0.7289147408208518,60.69449690425814,0.42743094608847354,0.36755990776000486,1.1628878369606104,0.7783305123803711,0.5287645197877714
2022-03-04,12.759061813354492,12.926797356070953,12.60623641263714,12.70315091372194,55418000,-0.10575508530406885,0,0.32653404444008205,0.3168651340767435,0.30018628881360343,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,0.6883553047442282,60.603010172426295,0.41979737447028354,0.366619928473481,1.1450478871081036,0.738965534146989,0.5235944691687446
2022-03-07,11.85329246520996,12.896978334880169,11.789925777418606,12.859704398142124,110954100,-0.0012580176904511964,0,0.33387223983889497,0.32653404444008205,0.3168651340767435,0.30018628881360343,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,0.6289979420861003,43.4614724262619,0.46888703039823204,0.3814285810532427,1.2292918089763736,0.9921122043744842,0.6050446506084677
2022-03-08,12.09930419921875,12.28940497440502,11.74519682192676,11.927841814395112,111633500,-0.025878061391782503,0,0.33612193942101204,0.33387223983889497,0.32653404444008205,0.3168651340767435,0.30018628881360343,0.26752366254439475,0.251011047715149,0.2620489146981951,0.25008738989599294,0.2378523843665408,0.22919581893665977,0.24035386066211004,0.25185821773017797,0.26591138712001394,0.27585479220232767,0.2833089576214973,0.26734173880316864,0.3129697000175283,0.37420622660550523,0.4610964846667971,0.5636948065415894,47.781650142465274,0.47426711054680554,0.384684172481743,1.232873989816449,1.0198563258074687,0.6229509733557076
