Date,ATR50,ATR14,RSI14,volatility_lag20,REASON_ATR,volatility_lag1,volatility_lag12,volatility_lag4,volatility_lag18,volatility_lag8,volatility_lag14,volatility_lag5,volatility_lag17,volatility_lag15,volatility_lag6,volatility_lag10,volatility_lag19,volatility_lag16,volatility_lag3,volatility_lag7,volatility_lag13,volatility_lag2,volatility_lag9,volatility_lag11,Z-Score_ATR14,Z-Score_ATR50
2019-02-27,0.21655007108442098,0.18400527368149236,60.60375185957086,0.11402189380568639,0.8497123679528085,0.23291493376740097,0.11663546427194821,0.24141289938326496,0.09604098589615213,0.1666356647749296,0.11348034101169154,0.22257498824578828,0.10345474351944876,0.11249238303819449,0.21235082294055566,0.11653220875076803,0.09405629544287122,0.11501719805853572,0.25080460213524397,0.1817056323669796,0.1142051086855646,0.23769094407634037,0.14609442585085333,0.11454945979429952,-0.47697261111600936,-0.30181601616313686
2019-02-28,0.21896309222950322,0.1949478347284239,60.34385610958785,0.09405629544287122,0.8903228062019326,0.23581841433520184,0.11454945979429952,0.25080460213524397,0.10345474351944876,0.1817056323669796,0.1142051086855646,0.24141289938326496,0.11501719805853572,0.11348034101169154,0.22257498824578828,0.14609442585085333,0.09604098589615213,0.11249238303819449,0.23769094407634037,0.21235082294055566,0.11663546427194821,0.23291493376740097,0.1666356647749296,0.11653220875076803,-0.42054375985541803,-0.28854397746641974
2019-03-01,0.21821974471528885,0.1940083977134497,55.712718718596825,0.09604098589615213,0.8890506125674938,0.23580424817697448,0.11653220875076803,0.23769094407634037,0.11501719805853572,0.21235082294055566,0.11663546427194821,0.25080460213524397,0.11249238303819449,0.1142051086855646,0.24141289938326496,0.1666356647749296,0.10345474351944876,0.11348034101169154,0.23291493376740097,0.22257498824578828,0.11454945979429952,0.23581841433520184,0.1817056323669796,0.14609442585085333,-0.4253882703278123,-0.2926325189174004
2019-03-06,0.21555602238066243,0.1862244855899153,56.31446569905792,0.10345474351944876,0.8639261549419903,0.23354821942834975,0.14609442585085333,0.23291493376740097,0.11249238303819449,0.22257498824578828,0.11454945979429952,0.23769094407634037,0.11348034101169154,0.11663546427194821,0.25080460213524397,0.1817056323669796,0.11501719805853572,0.1142051086855646,0.23581841433520184,0.24141289938326496,0.11653220875076803,0.23580424817697448,0.21235082294055566,0.1666356647749296,-0.46552852794763194,-0.3072834580417928
2019-03-07,0.2137079372663483,0.1817192913809896,56.42071038052849,0.11501719805853572,0.85031606081392,0.2331837243062054,0.1666356647749296,0.23581841433520184,0.11348034101169154,0.24141289938326496,0.11653220875076803,0.23291493376740097,0.1142051086855646,0.11454945979429952,0.23769094407634037,0.21235082294055566,0.11249238303819449,0.11663546427194821,0.23580424817697448,0.25080460213524397,0.14609442585085333,0.23354821942834975,0.22257498824578828,0.1817056323669796,-0.48876101738271116,-0.3174482496773705
2019-03-08,0.21265915432373694,0.18025854129204624,54.98026990933314,0.11249238303819449,0.8476406382094122,0.23276488838414436,0.1817056323669796,0.23580424817697448,0.1142051086855646,0.25080460213524397,0.14609442585085333,0.23581841433520184,0.11663546427194821,0.11653220875076803,0.23291493376740097,0.22257498824578828,0.11348034101169154,0.11454945979429952,0.23354821942834975,0.23769094407634037,0.1666356647749296,0.2331837243062054,0.24141289938326496,0.21235082294055566,-0.49629384714206576,-0.32321673945093204
2019-03-12,0.21478080769566227,0.19188480844287376,61.76275666595243,0.1142051086855646,0.893398299883333,0.2129625074882443,0.22257498824578828,0.2331837243062054,0.11454945979429952,0.23291493376740097,0.1817056323669796,0.23354821942834975,0.11653220875076803,0.1666356647749296,0.23580424817697448,0.25080460213524397,0.11663546427194821,0.14609442585085333,0.23276488838414436,0.23581841433520184,0.21235082294055566,0.22285017670693125,0.23769094407634037,0.24141289938326496,-0.4363392444712483,-0.31154727451043585
2019-04-12,0.2336935602714682,0.2655640978322012,37.25149395974046,0.15550480819810572,1.136377474517102,0.192165394362245,0.2505107181461108,0.1860794517311318,0.2213150920696181,0.21979969306998853,0.24986019515808502,0.17385942742857083,0.23961585391803894,0.24966020451680757,0.19265504530058822,0.2367389110528399,0.18499085350485947,0.24927086952176236,0.1890826656751152,0.2069210384029499,0.2576179695999841,0.1911302129356744,0.23172678659414264,0.24023472153733552,-0.05638818510728961,-0.2075238246707628
2019-04-15,0.235059994427382,0.2681677528489839,38.037527987723344,0.18499085350485947,1.1408481205075074,0.2523062318776204,0.24023472153733552,0.1890826656751152,0.23961585391803894,0.2069210384029499,0.2576179695999841,0.1860794517311318,0.24927086952176236,0.24986019515808502,0.17385942742857083,0.23172678659414264,0.2213150920696181,0.24966020451680757,0.1911302129356744,0.19265504530058822,0.2505107181461108,0.192165394362245,0.21979969306998853,0.2367389110528399,-0.042961596848307596,-0.20000819761927008
2019-04-16,0.23874484668193247,0.27896309958512117,44.004890199271095,0.2213150920696181,1.1684570513757284,0.2896028466284276,0.2367389110528399,0.1911302129356744,0.24927086952176236,0.19265504530058822,0.2505107181461108,0.1890826656751152,0.24966020451680757,0.2576179695999841,0.1860794517311318,0.21979969306998853,0.23961585391803894,0.24986019515808502,0.192165394362245,0.17385942742857083,0.24023472153733552,0.2523062318776204,0.2069210384029499,0.23172678659414264,0.012708096258025998,-0.17974086518675128
2019-04-17,0.24053804800003756,0.2824946576566973,44.22450614678565,0.23961585391803894,1.1744281622201125,0.29105231834969375,0.23172678659414264,0.192165394362245,0.24966020451680757,0.17385942742857083,0.24023472153733552,0.1911302129356744,0.24986019515808502,0.2505107181461108,0.1890826656751152,0.2069210384029499,0.24927086952176236,0.2576179695999841,0.2523062318776204,0.1860794517311318,0.2367389110528399,0.2896028466284276,0.19265504530058822,0.21979969306998853,0.030919716397444064,-0.1698779440377185
2019-05-14,0.22598679219119633,0.21559924062588415,40.4139376088172,0.2523062318776204,0.9540346961670053,0.1753438079871262,0.27499792716672294,0.2429780695560297,0.29105231834969375,0.28101648425211645,0.2819774362538316,0.2757979681623285,0.2917419431083956,0.283593273719193,0.28201297637905354,0.27639757461344067,0.2896028466284276,0.28755008649318803,0.2056757134343549,0.285009644943374,0.27654902363155937,0.1736533169109646,0.2782115451621614,0.27633080559970685,-0.31404811347868045,-0.2499123981801369
2019-05-15,0.22346234078993252,0.2073253107331785,39.54338693621909,0.2896028466284276,0.9277863554113409,0.17032174737908118,0.27633080559970685,0.2056757134343549,0.2917419431083956,0.285009644943374,0.27654902363155937,0.2429780695560297,0.28755008649318803,0.2819774362538316,0.2757979681623285,0.2782115451621614,0.29105231834969375,0.283593273719193,0.1736533169109646,0.28201297637905354,0.27499792716672294,0.1753438079871262,0.28101648425211645,0.27639757461344067,-0.3567153060356706,-0.26379732279169193
2019-05-16,0.22368788883550683,0.20928348447142633,35.372237884007134,0.29105231834969375,0.9356048982398281,0.1711933038125044,0.27639757461344067,0.1736533169109646,0.28755008649318803,0.28201297637905354,0.27499792716672294,0.2056757134343549,0.283593273719193,0.27654902363155937,0.2429780695560297,0.28101648425211645,0.2917419431083956,0.2819774362538316,0.1753438079871262,0.2757979681623285,0.27633080559970685,0.17032174737908118,0.285009644943374,0.2782115451621614,-0.34661735052561493,-0.2625567690589027
2019-05-17,0.22478919671731643,0.21424561293246636,31.870543260482407,0.2917419431083956,0.9530956828049475,0.20262661638241392,0.2782115451621614,0.1753438079871262,0.283593273719193,0.2757979681623285,0.27633080559970685,0.1736533169109646,0.2819774362538316,0.27499792716672294,0.2056757134343549,0.285009644943374,0.28755008649318803,0.27654902363155937,0.17032174737908118,0.2429780695560297,0.27639757461344067,0.1711933038125044,0.28201297637905354,0.28101648425211645,-0.3210285319973881,-0.2564993829252729
2019-05-20,0.22545768508446287,0.21738618451405006,40.84874757426032,0.28755008649318803,0.964199487955405,0.24796123961744648,0.28101648425211645,0.17032174737908118,0.2819774362538316,0.2429780695560297,0.27639757461344067,0.1753438079871262,0.27654902363155937,0.27633080559970685,0.1736533169109646,0.28201297637905354,0.283593273719193,0.27499792716672294,0.1711933038125044,0.2056757134343549,0.2782115451621614,0.20262661638241392,0.2757979681623285,0.285009644943374,-0.304833160009939,-0.2528225798872413
2019-05-23,0.22570963526666837,0.21955089523353571,45.04533274740604,0.27654902363155937,0.9727138807084761,0.2373146681127947,0.2757979681623285,0.24796123961744648,0.27633080559970685,0.1753438079871262,0.285009644943374,0.20262661638241392,0.27639757461344067,0.28101648425211645,0.1711933038125044,0.2056757134343549,0.27499792716672294,0.2782115451621614,0.253595705432869,0.17032174737908118,0.28201297637905354,0.24807165965653888,0.1736533169109646,0.2429780695560297,-0.29367012983006013,-0.25143680978129296
2019-05-30,0.2213767503205216,0.20828942874198828,47.60350676579225,0.28101648425211645,0.9408821316620433,0.18603104996884737,0.17032174737908118,0.21040462055450115,0.28201297637905354,0.253595705432869,0.1736533169109646,0.22900394838579144,0.2757979681623285,0.2056757134343549,0.2373146681127947,0.20262661638241392,0.285009644943374,0.2429780695560297,0.20160857198558585,0.24807165965653888,0.1753438079871262,0.19283991814785115,0.24796123961744648,0.1711933038125044,-0.3517435200448545,-0.2752684354555566
2019-05-31,0.2219563323264517,0.21129417316163404,42.88837345875041,0.285009644943374,0.951962807039288,0.18346335693121016,0.1711933038125044,0.20160857198558585,0.2757979681623285,0.24807165965653888,0.1753438079871262,0.21040462055450115,0.2429780695560297,0.1736533169109646,0.22900394838579144,0.24796123961744648,0.28201297637905354,0.2056757134343549,0.19283991814785115,0.2373146681127947,0.17032174737908118,0.18603104996884737,0.253595705432869,0.20262661638241392,-0.3362485846997299,-0.2720806329672518
2019-06-03,0.2220530589553463,0.2124012082051731,47.03176899944945,0.28201297637905354,0.9565335834796398,0.1829085037254943,0.20262661638241392,0.19283991814785115,0.2429780695560297,0.2373146681127947,0.17032174737908118,0.20160857198558585,0.2056757134343549,0.1753438079871262,0.21040462055450115,0.253595705432869,0.2757979681623285,0.1736533169109646,0.18603104996884737,0.22900394838579144,0.1711933038125044,0.18346335693121016,0.24807165965653888,0.24796123961744648,-0.3305398008470097,-0.2715486195763587
2019-06-04,0.2198504701850078,0.2052242376504052,48.93590662980765,0.2757979681623285,0.9334719069634266,0.1786964730568508,0.24796123961744648,0.18603104996884737,0.2056757134343549,0.22900394838579144,0.1711933038125044,0.19283991814785115,0.1736533169109646,0.17032174737908118,0.20160857198558585,0.24807165965653888,0.2429780695560297,0.1753438079871262,0.18346335693121016,0.21040462055450115,0.20262661638241392,0.1829085037254943,0.2373146681127947,0.253595705432869,-0.3675501681823792,-0.28366324337584914
2019-06-07,0.21954469347830888,0.20690477628759704,54.0862279938639,0.1736533169109646,0.9424266786390778,0.15119346084857,0.2373146681127947,0.1786964730568508,0.17032174737908118,0.19283991814785115,0.253595705432869,0.1829085037254943,0.1711933038125044,0.24796123961744648,0.18346335693121016,0.21040462055450115,0.1753438079871262,0.20262661638241392,0.1784901874922481,0.18603104996884737,0.24807165965653888,0.15810360739652457,0.20160857198558585,0.22900394838579144,-0.35888392776671646,-0.2853450687888314
2019-06-10,0.21733336104643577,0.1999100116873867,53.011024071222664,0.1753438079871262,0.9198312248282656,0.15493235679817266,0.22900394838579144,0.1784901874922481,0.1711933038125044,0.18603104996884737,0.24807165965653888,0.1786964730568508,0.20262661638241392,0.253595705432869,0.1829085037254943,0.20160857198558585,0.17032174737908118,0.24796123961744648,0.15810360739652457,0.18346335693121016,0.2373146681127947,0.15119346084857,0.19283991814785115,0.21040462055450115,-0.3949546912319841,-0.29750778425733804
2019-06-11,0.21675671107768493,0.1990950724674944,57.25400228732665,0.17032174737908118,0.9185186076944087,0.16043957218292068,0.21040462055450115,0.15810360739652457,0.20262661638241392,0.18346335693121016,0.2373146681127947,0.1784901874922481,0.24796123961744648,0.24807165965653888,0.1786964730568508,0.19283991814785115,0.1711933038125044,0.253595705432869,0.15119346084857,0.1829085037254943,0.22900394838579144,0.15493235679817266,0.18603104996884737,0.20160857198558585,-0.39915718860243476,-0.3006794600279045
2019-06-14,0.21213063906890567,0.18675201799143396,55.513982109286744,0.24796123961744648,0.8803632460220512,0.1816014643648608,0.18603104996884737,0.16043957218292068,0.24807165965653888,0.1784901874922481,0.20160857198558585,0.15493235679817266,0.2373146681127947,0.21040462055450115,0.15119346084857,0.1829085037254943,0.253595705432869,0.22900394838579144,0.17667896290581664,0.15810360739652457,0.19283991814785115,0.18220987468601432,0.1786964730568508,0.18346335693121016,-0.46280813668887943,-0.32612366586897096
2019-06-26,0.20459308503559295,0.17444993223834923,57.30565902875369,0.19283991814785115,0.8526677830191586,0.21776067503042737,0.15493235679817266,0.16901878963542663,0.18346335693121016,0.1816014643648608,0.15810360739652457,0.15610690893623616,0.1829085037254943,0.1784901874922481,0.14160582616404724,0.17667896290581664,0.18603104996884737,0.1786964730568508,0.19571486110479994,0.1489469730263849,0.15119346084857,0.2163916714410887,0.18220987468601432,0.16043957218292068,-0.5262478163195012,-0.3675815324991919
2019-07-05,0.19872504373057218,0.16749237910939926,53.72124361398229,0.15119346084857,0.8428347830003873,0.14210813976960363,0.15610690893623616,0.19449092753208375,0.16043957218292068,0.21776067503042737,0.1489469730263849,0.21854499891676912,0.17667896290581664,0.1816014643648608,0.22341338169773098,0.19571486110479994,0.15493235679817266,0.18220987468601432,0.18034158417090398,0.22419158648357398,0.14160582616404724,0.16854230298225387,0.2163916714410887,0.16901878963542663,-0.5621266868112745,-0.39985678687601
2019-07-26,0.1827652261598955,0.1475632139398826,33.86605491254154,0.22341338169773098,0.8073921776059535,0.13293932886277218,0.1197704051926403,0.13036686093041663,0.19449092753208375,0.1413678770644033,0.12531889549041514,0.1363246781125437,0.18034158417090398,0.14210813976960363,0.13577027079434068,0.1433537387771006,0.21854499891676912,0.16854230298225387,0.12358788572416025,0.1361872847966405,0.12122302776110234,0.12461508595808818,0.1460828747184849,0.13432047649164983,-0.6648978655394722,-0.4876385772769174
2019-08-07,0.18798229117685764,0.18114859658006002,35.66602590728522,0.1197704051926403,0.9636471363657956,0.26688379419764174,0.13036686093041663,0.22280670608164788,0.1433537387771006,0.16163536535049286,0.13577027079434068,0.21047311898264287,0.1460828747184849,0.1361872847966405,0.19486904083944354,0.12461508595808818,0.13432047649164983,0.1413678770644033,0.22886189056670406,0.1778767562857592,0.1363246781125437,0.2552520539168983,0.13293932886277218,0.12358788572416025,-0.4917039894985376,-0.45894380643766275
2019-08-15,0.1939387179351133,0.20328699019637367,31.883970954037608,0.13577027079434068,1.0482021968629702,0.21534366800247487,0.19486904083944354,0.23475479802425253,0.13036686093041663,0.2552520539168983,0.16163536535049286,0.25932139631459566,0.12358788572416025,0.13293932886277218,0.27519524464390605,0.22280670608164788,0.1363246781125437,0.12461508595808818,0.22365434699730488,0.26688379419764174,0.1778767562857592,0.21108196639137236,0.22886189056670406,0.21047311898264287,-0.37754021054720194,-0.42618241659620065
2019-08-16,0.19528452218432263,0.20742570021060278,30.037609413953163,0.1363246781125437,1.0621717373731263,0.23829201292849275,0.21047311898264287,0.22365434699730488,0.12358788572416025,0.26688379419764174,0.1778767562857592,0.23475479802425253,0.12461508595808818,0.16163536535049286,0.25932139631459566,0.22886189056670406,0.13036686093041663,0.13293932886277218,0.21108196639137236,0.27519524464390605,0.19486904083944354,0.21534366800247487,0.2552520539168983,0.22280670608164788,-0.3561976152624223,-0.4187802576428427
2019-08-19,0.19523788893709942,0.20639192589721422,31.63642153644828,0.13036686093041663,1.0571304935780592,0.2629191025808788,0.22280670608164788,0.21108196639137236,0.12461508595808818,0.27519524464390605,0.19486904083944354,0.22365434699730488,0.13293932886277218,0.1778767562857592,0.23475479802425253,0.2552520539168983,0.12358788572416025,0.16163536535049286,0.21534366800247487,0.25932139631459566,0.21047311898264287,0.23829201292849275,0.26688379419764174,0.22886189056670406,-0.3615286064917178,-0.41903674866570895
2019-08-20,0.19436100985026017,0.20246349794706583,31.571668099704596,0.12358788572416025,1.0416878267047902,0.2715066500269604,0.22886189056670406,0.21534366800247487,0.13293932886277218,0.25932139631459566,0.21047311898264287,0.21108196639137236,0.16163536535049286,0.19486904083944354,0.22365434699730488,0.26688379419764174,0.12461508595808818,0.1778767562857592,0.23829201292849275,0.23475479802425253,0.22280670608164788,0.2629191025808788,0.27519524464390605,0.2552520539168983,-0.3817868143770679,-0.4238597371407958
2019-10-01,0.19109415550258355,0.17040555550959868,58.547483779673925,0.22111539878668163,0.891736092406525,0.17180471525934624,0.33072585514836816,0.23172401251069039,0.2413761591104889,0.35989968880462425,0.3248186247609233,0.2688831352974161,0.2517999776666972,0.30637075835275035,0.30431394370454856,0.34879843769123425,0.2354907332197908,0.2799410695035767,0.22191731657087022,0.33840183111078986,0.335717592369241,0.2056571428842808,0.3561521969961372,0.3501741717332561,-0.5471039515413795,-0.44182800791507654
2019-10-02,0.19261557346832908,0.17731694824390315,48.35942422044077,0.2354907332197908,0.9205743079391168,0.1383125414105703,0.3501741717332561,0.22191731657087022,0.2517999776666972,0.33840183111078986,0.335717592369241,0.23172401251069039,0.2799410695035767,0.3248186247609233,0.2688831352974161,0.3561521969961372,0.2413761591104889,0.30637075835275035,0.2056571428842808,0.30431394370454856,0.33072585514836816,0.17180471525934624,0.35989968880462425,0.34879843769123425,-0.5114631220376719,-0.43345994277963107
2019-10-03,0.1919098725031971,0.17588934659874791,48.60321023709107,0.2413761591104889,0.9165205744994578,0.12688063985531672,0.34879843769123425,0.2056571428842808,0.2799410695035767,0.30431394370454856,0.33072585514836816,0.22191731657087022,0.30637075835275035,0.335717592369241,0.23172401251069039,0.35989968880462425,0.2517999776666972,0.3248186247609233,0.17180471525934624,0.2688831352974161,0.3501741717332561,0.1383125414105703,0.33840183111078986,0.3561521969961372,-0.5188250111373384,-0.4373414216206393
2019-10-04,0.19193073280219153,0.17710817094547443,45.91802387328261,0.2517999776666972,0.9227712954548368,0.11819392297863178,0.3561521969961372,0.17180471525934624,0.30637075835275035,0.2688831352974161,0.3501741717332561,0.2056571428842808,0.3248186247609233,0.33072585514836816,0.22191731657087022,0.33840183111078986,0.2799410695035767,0.335717592369241,0.1383125414105703,0.23172401251069039,0.34879843769123425,0.12688063985531672,0.30431394370454856,0.35989968880462425,-0.5125397496268711,-0.4372266863245797
2019-10-07,0.19106062550263175,0.17505939929395495,42.20584072391235,0.2799410695035767,0.9162505295553092,0.1184737982638838,0.35989968880462425,0.1383125414105703,0.3248186247609233,0.23172401251069039,0.34879843769123425,0.17180471525934624,0.335717592369241,0.3501741717332561,0.2056571428842808,0.30431394370454856,0.30637075835275035,0.33072585514836816,0.12688063985531672,0.22191731657087022,0.3561521969961372,0.11819392297863178,0.2688831352974161,0.33840183111078986,-0.5231049025462534,-0.44201242878422975
2019-10-08,0.1901485491896033,0.17294492861947305,40.644731589780534,0.30637075835275035,0.9095253650714108,0.13670700050140497,0.33840183111078986,0.12688063985531672,0.335717592369241,0.22191731657087022,0.3561521969961372,0.1383125414105703,0.33072585514836816,0.34879843769123425,0.17180471525934624,0.2688831352974161,0.3248186247609233,0.3501741717332561,0.11819392297863178,0.2056571428842808,0.35989968880462425,0.1184737982638838,0.23172401251069039,0.30431394370454856,-0.5340088537029782,-0.4470290081646231
2019-10-09,0.19044209538142062,0.1752221379166871,47.60211308104488,0.3248186247609233,0.9200809178545807,0.1572882174545844,0.30431394370454856,0.11819392297863178,0.33072585514836816,0.2056571428842808,0.35989968880462425,0.12688063985531672,0.3501741717332561,0.3561521969961372,0.1383125414105703,0.23172401251069039,0.335717592369241,0.34879843769123425,0.1184737982638838,0.17180471525934624,0.33840183111078986,0.13670700050140497,0.22191731657087022,0.2688831352974161,-0.5222656882620361,-0.4454144527244383
2019-10-10,0.18877056516797347,0.17033952697328533,50.359266620233576,0.335717592369241,0.9023627535453546,0.1616977056308368,0.2688831352974161,0.1184737982638838,0.3501741717332561,0.17180471525934624,0.33840183111078986,0.11819392297863178,0.34879843769123425,0.35989968880462425,0.12688063985531672,0.22191731657087022,0.33072585514836816,0.3561521969961372,0.13670700050140497,0.1383125414105703,0.30431394370454856,0.1572882174545844,0.2056571428842808,0.23172401251069039,-0.5474444490207722,-0.4546081614993551
2019-10-16,0.1867421645515462,0.16845451019182947,62.97147445245519,0.3561521969961372,0.902070031138207,0.1486919657450402,0.17180471525934624,0.16362744248907882,0.33840183111078986,0.1184737982638838,0.22191731657087022,0.1616977056308368,0.30431394370454856,0.23172401251069039,0.1572882174545844,0.12688063985531672,0.35989968880462425,0.2688831352974161,0.16316357966097642,0.13670700050140497,0.2056571428842808,0.15026214182580971,0.11819392297863178,0.1383125414105703,-0.5571651470482526,-0.4657647199607398
2019-10-17,0.1854414965116925,0.16511552821804595,58.864152997067066,0.35989968880462425,0.8903914783045069,0.15889958289088607,0.1383125414105703,0.16316357966097642,0.30431394370454856,0.13670700050140497,0.2056571428842808,0.16362744248907882,0.2688831352974161,0.22191731657087022,0.1616977056308368,0.11819392297863178,0.33840183111078986,0.23172401251069039,0.15026214182580971,0.1572882174545844,0.17180471525934624,0.1486919657450402,0.1184737982638838,0.12688063985531672,-0.5743836863236866,-0.47291862186155936
2019-10-18,0.18404809883290485,0.16159096281477908,57.95943927711994,0.33840183111078986,0.8779822439865878,0.16263280739782549,0.12688063985531672,0.15026214182580971,0.2688831352974161,0.1572882174545844,0.17180471525934624,0.16316357966097642,0.23172401251069039,0.2056571428842808,0.16362744248907882,0.1184737982638838,0.30431394370454856,0.22191731657087022,0.1486919657450402,0.1616977056308368,0.1383125414105703,0.15889958289088607,0.13670700050140497,0.11819392297863178,-0.592559246509841,-0.4805825530088164
2019-10-21,0.1816139232732702,0.1545015598173785,59.842742939198985,0.30431394370454856,0.8507142901423017,0.16518792643796257,0.11819392297863178,0.1486919657450402,0.23172401251069039,0.1616977056308368,0.1383125414105703,0.15026214182580971,0.22191731657087022,0.17180471525934624,0.16316357966097642,0.13670700050140497,0.2688831352974161,0.2056571428842808,0.15889958289088607,0.16362744248907882,0.12688063985531672,0.16263280739782549,0.1572882174545844,0.1184737982638838,-0.629118043445124,-0.49397094468864694
2019-10-23,0.18345695448093552,0.16449350446851163,70.10225965906062,0.23172401251069039,0.8966327002098221,0.19248311557447373,0.13670700050140497,0.16263280739782549,0.2056571428842808,0.16316357966097642,0.11819392297863178,0.15889958289088607,0.17180471525934624,0.12688063985531672,0.1486919657450402,0.1616977056308368,0.22191731657087022,0.1383125414105703,0.16518792643796257,0.15026214182580971,0.1184737982638838,0.16883818726591238,0.16362744248907882,0.1572882174545844,-0.5775913527458786,-0.4838339504243228
